"variable","root_variable","mean_min_depth","occurrences","interaction","uncond_mean_min_depth"
"PYRID","RAMAN",5.99304347826087,27,"RAMAN:PYRID",3.4
"PYRID","RR",4.44565217391304,21,"RR:PYRID",3.4
"PYRRO","BET",5.89739130434783,19,"BET:PYRRO",4.1
"PYRRO","CL",5.12086956521739,32,"CL:PYRRO",4.1
"PYRRO","ENEG",5.89565217391304,31,"ENEG:PYRRO",4.1
"PYRRO","EPH",7.01818988464951,16,"EPH:PYRRO",4.1
"PYRRO","IP",5.76220053238687,26,"IP:PYRRO",4.1
"PYRRO","MNN",5.25217391304348,34,"MNN:PYRRO",4.1
"PYRRO","MT",4.47826086956522,43,"MT:PYRRO",4.1
"PYRRO","NC",6.06695652173913,35,"NC:PYRRO",4.1
"PYRRO","NDE",5.75421472937001,23,"NDE:PYRRO",4.1
"PYRRO","PTEMP",5.54347826086957,36,"PTEMP:PYRRO",4.1
"PYRRO","PTIME",6.24260869565217,13,"PTIME:PYRRO",4.1
"PYRRO","PYRID",5.83217391304348,20,"PYRID:PYRRO",4.1
"PYRRO","PYRRO",5.95304347826087,24,"PYRRO:PYRRO",4.1
"PYRRO","RAMAN",5.81913043478261,27,"RAMAN:PYRRO",4.1
"PYRRO","RR",4.99130434782609,16,"RR:PYRRO",4.1
"RAMAN","BET",6.2095652173913,20,"BET:RAMAN",4.06
"RAMAN","CL",5.29478260869565,32,"CL:RAMAN",4.06
"RAMAN","ENEG",5.97304347826087,29,"ENEG:RAMAN",4.06
"RAMAN","EPH",5.72759538598048,22,"EPH:RAMAN",4.06
"RAMAN","IP",4.65439219165927,29,"IP:RAMAN",4.06
"RAMAN","MNN",5.76521739130435,32,"MNN:RAMAN",4.06
"RAMAN","MT",4.06521739130435,43,"MT:RAMAN",4.06
"RAMAN","NC",4.98347826086957,38,"NC:RAMAN",4.06
"RAMAN","NDE",6.23691215616681,22,"NDE:RAMAN",4.06
"RAMAN","PTEMP",6.57391304347826,33,"PTEMP:RAMAN",4.06
"RAMAN","PTIME",5.91478260869565,17,"PTIME:RAMAN",4.06
"RAMAN","PYRID",5.73913043478261,21,"PYRID:RAMAN",4.06
"RAMAN","PYRRO",6.04695652173913,18,"PYRRO:RAMAN",4.06
"RAMAN","RAMAN",6.1704347826087,24,"RAMAN:RAMAN",4.06
"RAMAN","RR",5.31217391304348,18,"RR:RAMAN",4.06
"RR","BET",5.80434782608696,21,"BET:RR",3.84
"RR","CL",7.08260869565217,26,"CL:RR",3.84
"RR","ENEG",6.69652173913043,28,"ENEG:RR",3.84
"RR","EPH",7.49378881987578,18,"EPH:RR",3.84
